GameID,GameDate,AwayTeamID,HomeTeamID,VenueID
529928,2018-05-07 17:05:00,146,112,17
529929,2018-05-07 17:10:00,142,138,2889
529927,2018-05-07 19:05:00,117,133,10
529932,2018-05-07 19:10:00,120,135,2680
529942,2018-05-08 10:15:00,142,138,2889
529935,2018-05-08 16:05:00,111,147,3313
529939,2018-05-08 16:05:00,118,110,2
529945,2018-05-08 16:05:00,137,143,2681
529946,2018-05-08 16:07:00,136,141,14
529934,2018-05-08 16:10:00,144,139,12
529943,2018-05-08 16:10:00,121,113,2602
529936,2018-05-08 16:40:00,114,158,32
529937,2018-05-08 17:05:00,116,140,13
529941,2018-05-08 17:05:00,146,112,17
529944,2018-05-08 17:10:00,134,145,4
529940,2018-05-08 17:40:00,108,115,19
529938,2018-05-08 19:05:00,117,133,10
529933,2018-05-08 19:10:00,109,119,22
529947,2018-05-08 19:10:00,120,135,2680
529957,2018-05-09 09:35:00,121,113,2602
529951,2018-05-09 10:10:00,114,158,32
529952,2018-05-09 11:05:00,116,140,13
529958,2018-05-09 11:10:00,134,145,4
529956,2018-05-09 11:20:00,146,112,17
529955,2018-05-09 12:10:00,108,115,19
529953,2018-05-09 12:35:00,117,133,10
529950,2018-05-09 16:05:00,111,147,3313
529954,2018-05-09 16:05:00,118,110,2
529959,2018-05-09 16:05:00,137,143,2681
529960,2018-05-09 16:07:00,136,141,14
529949,2018-05-09 16:10:00,144,139,12
529961,2018-05-09 18:10:00,120,135,2680
529948,2018-05-09 19:10:00,109,119,22
529968,2018-05-10 10:05:00,137,143,2681
529963,2018-05-10 16:05:00,111,147,3313
529965,2018-05-10 16:05:00,118,110,2
529969,2018-05-10 16:07:00,136,141,14
529962,2018-05-10 16:10:00,144,146,4169
529966,2018-05-10 17:40:00,158,115,19
529971,2018-05-10 18:40:00,120,109,15
529967,2018-05-10 19:07:00,142,108,1
529970,2018-05-10 19:10:00,138,135,2680
529964,2018-05-10 19:10:00,113,119,22
529974,2018-05-11 11:20:00,145,112,17
529979,2018-05-11 16:05:00,121,143,2681
529980,2018-05-11 16:05:00,133,147,3313
529981,2018-05-11 16:05:00,137,134,31
529984,2018-05-11 16:05:00,139,110,2
529973,2018-05-11 16:07:00,111,141,14
529972,2018-05-11 16:10:00,144,146,4169
529976,2018-05-11 16:10:00,118,114,5
529985,2018-05-11 17:10:00,140,117,2392
529977,2018-05-11 17:40:00,158,115,19
529986,2018-05-11 18:40:00,120,109,15
529978,2018-05-11 19:07:00,142,108,1
529975,2018-05-11 19:10:00,113,119,22
529983,2018-05-11 19:10:00,138,135,2680
529999,2018-05-12 12:05:00,139,110,2
529758,2018-05-11 20:33:00,139,110,2
529997,2018-05-12 13:10:00,136,116,2394
529982,2018-05-11 20:33:00,136,116,2394
529995,2018-05-12 10:05:00,133,147,3313
529989,2018-05-12 11:20:00,145,112,17
530001,2018-05-12 13:05:00,120,109,15
529988,2018-05-12 13:07:00,111,141,14
529991,2018-05-12 13:10:00,118,114,5
529996,2018-05-12 16:05:00,137,134,31
529987,2018-05-12 16:10:00,144,146,4169
530000,2018-05-12 16:10:00,140,117,2392
529992,2018-05-12 17:10:00,158,115,19
529998,2018-05-12 17:40:00,138,135,2680
529993,2018-05-12 18:07:00,142,108,1
529990,2018-05-12 18:10:00,113,119,22
530010,2018-05-13 10:05:00,133,147,3313
530014,2018-05-13 10:05:00,139,110,2
530003,2018-05-13 10:07:00,111,141,14
530002,2018-05-13 10:10:00,144,146,4169
530006,2018-05-13 10:10:00,118,114,5
530012,2018-05-13 10:10:00,136,116,2394
530009,2018-05-13 10:35:00,121,143,2681
530011,2018-05-13 10:35:00,137,134,31
530015,2018-05-13 11:10:00,140,117,2392
530004,2018-05-13 11:20:00,145,112,17
530007,2018-05-13 12:10:00,158,115,19
530008,2018-05-13 13:07:00,142,108,1
530005,2018-05-13 13:10:00,113,119,22
530013,2018-05-13 13:10:00,138,135,2680
530016,2018-05-13 17:08:00,120,109,15
529628,2018-05-14 11:20:00,144,112,17
530023,2018-05-14 16:05:00,139,118,7
529544,2018-05-14 16:10:00,136,142,3312
530018,2018-05-14 16:10:00,114,116,2394
530022,2018-05-14 16:10:00,133,111,3
530021,2018-05-14 18:40:00,158,109,15
530020,2018-05-14 19:07:00,117,108,1
